x	y	z
28	0	1
28	0	2
28	0	3
28	0	4
28	0	5
28	0	6
28	1	0
28	1	6
28	2	0
28	2	6
28	3	0
28	3	6
28	4	0
28	4	6
28	5	0
28	5	6
28	6	0
28	6	6
28	7	0
28	7	6
28	8	0
28	8	6
28	9	0
28	9	6
28	10	0
28	10	6
28	11	0
28	11	6
28	12	0
28	12	6
28	13	0
28	13	6
28	14	0
28	14	6
28	15	0
28	15	6
28	16	0
28	16	6
28	17	0
28	17	6
28	18	0
28	18	6
28	19	0
28	19	6
28	20	0
28	20	6
28	21	0
28	21	6
28	22	0
28	22	6
28	23	0
28	23	6
28	24	0
28	24	6
28	25	0
28	25	6
28	26	0
28	26	6
28	27	0
28	27	6
28	28	0
28	28	6
28	29	0
28	29	6
28	30	0
28	30	6
28	31	0
28	31	6
28	32	0
28	32	6
28	33	0
28	33	6
28	34	0
28	34	6
28	35	0
28	35	6
28	36	0
28	36	6
28	37	0
28	37	6
28	38	0
28	38	6
28	39	0
28	39	6
28	40	0
28	40	6
28	41	0
28	41	6
28	42	0
28	42	6
28	43	0
28	43	6
28	44	0
28	44	6
28	45	0
28	45	6
28	46	0
28	46	6
28	47	0
28	47	6
28	48	0
28	48	6
28	49	0
28	49	6
28	50	0
28	50	6
28	51	0
28	51	6
28	52	0
28	52	6
28	53	0
28	53	6
28	54	0
28	54	6
28	55	0
28	55	6
28	56	0
28	56	6
28	57	0
28	57	6
28	58	0
28	58	6
28	59	0
28	59	6
28	60	0
28	60	6
28	61	0
28	61	6
28	62	0
28	62	6
28	63	0
28	63	6
28	64	0
28	64	6
28	65	0
28	65	6
28	66	0
28	66	6
28	67	0
28	67	6
28	68	0
28	68	6
28	69	0
28	69	6
28	70	0
28	70	6
28	71	0
28	71	1
28	71	2
28	71	3
28	71	4
28	71	5
28	71	6
29	0	0
29	0	1
29	0	2
29	0	3
29	0	4
29	0	5
29	0	6
29	1	0
29	1	6
29	2	0
29	2	6
29	3	0
29	3	6
29	4	0
29	4	6
29	5	0
29	5	6
29	6	0
29	6	6
29	7	0
29	7	6
29	8	0
29	8	6
29	9	0
29	9	6
29	10	0
29	10	6
29	11	0
29	11	6
29	12	0
29	12	6
29	13	0
29	13	6
29	14	0
29	14	6
29	15	0
29	15	6
29	16	0
29	16	6
29	17	0
29	17	6
29	18	0
29	18	6
29	19	0
29	19	6
29	20	0
29	20	6
29	21	0
29	21	6
29	22	0
29	22	6
29	23	0
29	23	6
29	24	0
29	24	6
29	25	0
29	25	6
29	26	0
29	26	6
29	27	0
29	27	6
29	28	0
29	28	6
29	29	0
29	29	6
29	30	0
29	30	6
29	31	0
29	31	6
29	32	0
29	32	6
29	33	0
29	33	6
29	34	0
29	34	6
29	35	0
29	35	6
29	36	0
29	36	6
29	37	0
29	37	6
29	38	0
29	38	6
29	39	0
29	39	6
29	40	0
29	40	6
29	41	0
29	41	6
29	42	0
29	42	6
29	43	0
29	43	6
29	44	0
29	44	6
29	45	0
29	45	6
29	46	0
29	46	6
29	47	0
29	47	6
29	48	0
29	48	6
29	49	0
29	49	6
29	50	0
29	50	6
29	51	0
29	51	6
29	52	0
29	52	6
29	53	0
29	53	6
29	54	0
29	54	6
29	55	0
29	55	6
29	56	0
29	56	6
29	57	0
29	57	6
29	58	0
29	58	6
29	59	0
29	59	6
29	60	0
29	60	6
29	61	0
29	61	6
29	62	0
29	62	6
29	63	0
29	63	6
29	64	0
29	64	6
29	65	0
29	65	6
29	66	0
29	66	6
29	67	0
29	67	6
29	68	0
29	68	6
29	69	0
29	69	6
29	70	0
29	70	6
29	71	0
29	71	1
29	71	2
29	71	3
29	71	4
29	71	5
29	71	6
30	0	0
30	0	1
30	0	2
30	0	3
30	0	4
30	0	5
30	0	6
30	1	0
30	1	6
30	2	0
30	2	6
30	3	0
30	3	6
30	4	0
30	4	6
30	5	0
30	5	6
30	6	0
30	6	6
30	7	0
30	7	6
30	8	0
30	8	6
30	9	0
30	9	6
30	10	0
30	10	6
30	11	0
30	11	6
30	12	0
30	12	6
30	13	0
30	13	6
30	14	0
30	14	6
30	15	0
30	15	6
30	16	0
30	16	6
30	17	0
30	17	6
30	18	0
30	18	6
30	19	0
30	19	6
30	20	0
30	20	6
30	21	0
30	21	6
30	22	0
30	22	6
30	23	0
30	23	6
30	24	0
30	24	6
30	25	0
30	25	6
30	26	0
30	26	6
30	27	0
30	27	6
30	28	0
30	28	6
30	29	0
30	29	6
30	30	0
30	30	6
30	31	0
30	31	6
30	32	0
30	32	6
30	33	0
30	33	6
30	34	0
30	34	6
30	35	0
30	35	6
30	36	0
30	36	6
30	37	0
30	37	6
30	38	0
30	38	6
30	39	0
30	39	6
30	40	0
30	40	6
30	41	0
30	41	6
30	42	0
30	42	6
30	43	0
30	43	6
30	44	0
30	44	6
30	45	0
30	45	6
30	46	0
30	46	6
30	47	0
30	47	6
30	48	0
30	48	6
30	49	0
30	49	6
30	50	0
30	50	6
30	51	0
30	51	6
30	52	0
30	52	6
30	53	0
30	53	6
30	54	0
30	54	6
30	55	0
30	55	6
30	56	0
30	56	6
30	57	0
30	57	6
30	58	0
30	58	6
30	59	0
30	59	6
30	60	0
30	60	6
30	61	0
30	61	6
30	62	0
30	62	6
30	63	0
30	63	6
30	64	0
30	64	6
30	65	0
30	65	6
30	66	0
30	66	6
30	67	0
30	67	6
30	68	0
30	68	6
30	69	0
30	69	6
30	70	0
30	70	6
30	71	0
30	71	1
30	71	2
30	71	3
30	71	4
30	71	5
30	71	6
31	0	0
31	0	1
31	0	2
31	0	3
31	0	4
31	0	5
31	0	6
31	1	0
31	1	6
31	2	0
31	2	6
31	3	0
31	3	6
31	4	0
31	4	6
31	5	0
31	5	6
31	6	0
31	6	6
31	7	0
31	7	6
31	8	0
31	8	6
31	9	0
31	9	6
31	10	0
31	10	6
31	11	0
31	11	6
31	12	0
31	12	6
31	13	0
31	13	6
31	14	0
31	14	6
31	15	0
31	15	6
31	16	0
31	16	6
31	17	0
31	17	6
31	18	0
31	18	6
31	19	0
31	19	6
31	20	0
31	20	6
31	21	0
31	21	6
31	22	0
31	22	6
31	23	0
31	23	6
31	24	0
31	24	6
31	25	0
31	25	6
31	26	0
31	26	6
31	27	0
31	27	6
31	28	0
31	28	6
31	29	0
31	29	6
31	30	0
31	30	6
31	31	0
31	31	6
31	32	0
31	32	6
31	33	0
31	33	6
31	34	0
31	34	6
31	35	0
31	35	6
31	36	0
31	36	6
31	37	0
31	37	6
31	38	0
31	38	6
31	39	0
31	39	6
31	40	0
31	40	6
31	41	0
31	41	6
31	42	0
31	42	6
31	43	0
31	43	6
31	44	0
31	44	6
31	45	0
31	45	6
31	46	0
31	46	6
31	47	0
31	47	6
31	48	0
31	48	6
31	49	0
31	49	6
31	50	0
31	50	6
31	51	0
31	51	6
31	52	0
31	52	6
31	53	0
31	53	6
31	54	0
31	54	6
31	55	0
31	55	6
31	56	0
31	56	6
31	57	0
31	57	6
31	58	0
31	58	6
31	59	0
31	59	6
31	60	0
31	60	6
31	61	0
31	61	6
31	62	0
31	62	6
31	63	0
31	63	6
31	64	0
31	64	6
31	65	0
31	65	6
31	66	0
31	66	6
31	67	0
31	67	6
31	68	0
31	68	6
31	69	0
31	69	6
31	70	0
31	70	6
31	71	0
31	71	1
31	71	2
31	71	3
31	71	4
31	71	5
31	71	6
32	0	0
32	0	1
32	0	2
32	0	3
32	0	4
32	0	5
32	0	6
32	1	0
32	1	6
32	2	0
32	2	6
32	3	0
32	3	6
32	4	0
32	4	6
32	5	0
32	5	6
32	6	0
32	6	6
32	7	0
32	7	6
32	8	0
32	8	6
32	9	0
32	9	6
32	10	0
32	10	6
32	11	0
32	11	6
32	12	0
32	12	6
32	13	0
32	13	6
32	14	0
32	14	6
32	15	0
32	15	6
32	16	0
32	16	6
32	17	0
32	17	6
32	18	0
32	18	6
32	19	0
32	19	6
32	20	0
32	20	6
32	21	0
32	21	6
32	22	0
32	22	6
32	23	0
32	23	6
32	24	0
32	24	6
32	25	0
32	25	6
32	26	0
32	26	6
32	27	0
32	27	6
32	28	0
32	28	6
32	29	0
32	29	6
32	30	0
32	30	6
32	31	0
32	31	6
32	32	0
32	32	6
32	33	0
32	33	6
32	34	0
32	34	6
32	35	0
32	35	6
32	36	0
32	36	6
32	37	0
32	37	6
32	38	0
32	38	6
32	39	0
32	39	6
32	40	0
32	40	6
32	41	0
32	41	6
32	42	0
32	42	6
32	43	0
32	43	6
32	44	0
32	44	6
32	45	0
32	45	6
32	46	0
32	46	6
32	47	0
32	47	6
32	48	0
32	48	6
32	49	0
32	49	6
32	50	0
32	50	6
32	51	0
32	51	6
32	52	0
32	52	6
32	53	0
32	53	6
32	54	0
32	54	6
32	55	0
32	55	6
32	56	0
32	56	6
32	57	0
32	57	6
32	58	0
32	58	6
32	59	0
32	59	6
32	60	0
32	60	6
32	61	0
32	61	6
32	62	0
32	62	6
32	63	0
32	63	6
32	64	0
32	64	6
32	65	0
32	65	6
32	66	0
32	66	6
32	67	0
32	67	6
32	68	0
32	68	6
32	69	0
32	69	6
32	70	0
32	70	6
32	71	0
32	71	1
32	71	2
32	71	3
32	71	4
32	71	5
32	71	6
33	0	0
33	0	1
33	0	2
33	0	3
33	0	4
33	0	5
33	0	6
33	1	0
33	1	6
33	2	0
33	2	6
33	3	0
33	3	6
33	4	0
33	4	6
33	5	0
33	5	6
33	6	0
33	6	6
33	7	0
33	7	6
33	8	0
33	8	6
33	9	0
33	9	6
33	10	0
33	10	6
33	11	0
33	11	6
33	12	0
33	12	6
33	13	0
33	13	6
33	14	0
33	14	6
33	15	0
33	15	6
33	16	0
33	16	6
33	17	0
33	17	6
33	18	0
33	18	6
33	19	0
33	19	6
33	20	0
33	20	6
33	21	0
33	21	6
33	22	0
33	22	6
33	23	0
33	23	6
33	24	0
33	24	6
33	25	0
33	25	6
33	26	0
33	26	6
33	27	0
33	27	6
33	28	0
33	28	6
33	29	0
33	29	6
33	30	0
33	30	6
33	31	0
33	31	6
33	32	0
33	32	6
33	33	0
33	33	6
33	34	0
33	34	6
33	35	0
33	35	6
33	36	0
33	36	6
33	37	0
33	37	6
33	38	0
33	38	6
33	39	0
33	39	6
33	40	0
33	40	6
33	41	0
33	41	6
33	42	0
33	42	6
33	43	0
33	43	6
33	44	0
33	44	6
33	45	0
33	45	6
33	46	0
33	46	6
33	47	0
33	47	6
33	48	0
33	48	6
33	49	0
33	49	6
33	50	0
33	50	6
33	51	0
33	51	6
33	52	0
33	52	6
33	53	0
33	53	6
33	54	0
33	54	6
33	55	0
33	55	6
33	56	0
33	56	6
33	57	0
33	57	6
33	58	0
33	58	6
33	59	0
33	59	6
33	60	0
33	60	6
33	61	0
33	61	6
33	62	0
33	62	6
33	63	0
33	63	6
33	64	0
33	64	6
33	65	0
33	65	6
33	66	0
33	66	6
33	67	0
33	67	6
33	68	0
33	68	6
33	69	0
33	69	6
33	70	0
33	70	6
33	71	0
33	71	1
33	71	2
33	71	3
33	71	4
33	71	5
33	71	6
34	0	0
34	0	1
34	0	2
34	0	3
34	0	4
34	0	5
34	0	6
34	1	0
34	1	6
34	2	0
34	2	6
34	3	0
34	3	6
34	4	0
34	4	6
34	5	0
34	5	6
34	6	0
34	6	6
34	7	0
34	7	6
34	8	0
34	8	6
34	9	0
34	9	6
34	10	0
34	10	6
34	11	0
34	11	6
34	12	0
34	12	6
34	13	0
34	13	6
34	14	0
34	14	6
34	15	0
34	15	6
34	16	0
34	16	6
34	17	0
34	17	6
34	18	0
34	18	6
34	19	0
34	19	6
34	20	0
34	20	6
34	21	0
34	21	6
34	22	0
34	22	6
34	23	0
34	23	6
34	24	0
34	24	6
34	25	0
34	25	6
34	26	0
34	26	6
34	27	0
34	27	6
34	28	0
34	28	6
34	29	0
34	29	6
34	30	0
34	30	6
34	31	0
34	31	6
34	32	0
34	32	6
34	33	0
34	33	6
34	34	0
34	34	6
34	35	0
34	35	6
34	36	0
34	36	6
34	37	0
34	37	6
34	38	0
34	38	6
34	39	0
34	39	6
34	40	0
34	40	6
34	41	0
34	41	6
34	42	0
34	42	6
34	43	0
34	43	6
34	44	0
34	44	6
34	45	0
34	45	6
34	46	0
34	46	6
34	47	0
34	47	6
34	48	0
34	48	6
34	49	0
34	49	6
34	50	0
34	50	6
34	51	0
34	51	6
34	52	0
34	52	6
34	53	0
34	53	6
34	54	0
34	54	6
34	55	0
34	55	6
34	56	0
34	56	6
34	57	0
34	57	6
34	58	0
34	58	6
34	59	0
34	59	6
34	60	0
34	60	6
34	61	0
34	61	6
34	62	0
34	62	6
34	63	0
34	63	6
34	64	0
34	64	6
34	65	0
34	65	6
34	66	0
34	66	6
34	67	0
34	67	6
34	68	0
34	68	6
34	69	0
34	69	6
34	70	0
34	70	6
34	71	0
34	71	1
34	71	2
34	71	3
34	71	4
34	71	5
34	71	6
35	0	0
35	0	1
35	0	2
35	0	3
35	0	4
35	0	5
35	0	6
35	1	0
35	1	6
35	2	0
35	2	6
35	3	0
35	3	6
35	4	0
35	4	6
35	5	0
35	5	6
35	6	0
35	6	6
35	7	0
35	7	6
35	8	0
35	8	6
35	9	0
35	9	6
35	10	0
35	10	6
35	11	0
35	11	6
35	12	0
35	12	6
35	13	0
35	13	6
35	14	0
35	14	6
35	15	0
35	15	6
35	16	0
35	16	6
35	17	0
35	17	6
35	18	0
35	18	6
35	19	0
35	19	6
35	20	0
35	20	6
35	21	0
35	21	6
35	22	0
35	22	6
35	23	0
35	23	6
35	24	0
35	24	6
35	25	0
35	25	6
35	26	0
35	26	6
35	27	0
35	27	6
35	28	0
35	28	6
35	29	0
35	29	6
35	30	0
35	30	6
35	31	0
35	31	6
35	32	0
35	32	6
35	33	0
35	33	6
35	34	0
35	34	6
35	35	0
35	35	6
35	36	0
35	36	6
35	37	0
35	37	6
35	38	0
35	38	6
35	39	0
35	39	6
35	40	0
35	40	6
35	41	0
35	41	6
35	42	0
35	42	6
35	43	0
35	43	6
35	44	0
35	44	6
35	45	0
35	45	6
35	46	0
35	46	6
35	47	0
35	47	6
35	48	0
35	48	6
35	49	0
35	49	6
35	50	0
35	50	6
35	51	0
35	51	6
35	52	0
35	52	6
35	53	0
35	53	6
35	54	0
35	54	6
35	55	0
35	55	6
35	56	0
35	56	6
35	57	0
35	57	6
35	58	0
35	58	6
35	59	0
35	59	6
35	60	0
35	60	6
35	61	0
35	61	6
35	62	0
35	62	6
35	63	0
35	63	6
35	64	0
35	64	6
35	65	0
35	65	6
35	66	0
35	66	6
35	67	0
35	67	6
35	68	0
35	68	6
35	69	0
35	69	6
35	70	0
35	70	6
35	71	0
35	71	1
35	71	2
35	71	3
35	71	4
35	71	5
35	71	6
36	0	0
36	0	1
36	0	2
36	0	3
36	0	4
36	0	5
36	0	6
36	1	0
36	1	6
36	2	0
36	2	6
36	3	0
36	3	6
36	4	0
36	4	6
36	5	0
36	5	6
36	6	0
36	6	6
36	7	0
36	7	6
36	8	0
36	8	6
36	9	0
36	9	6
36	10	0
36	10	6
36	11	0
36	11	6
36	12	0
36	12	6
36	13	0
36	13	6
36	14	0
36	14	6
36	15	0
36	15	6
36	16	0
36	16	6
36	17	0
36	17	6
36	18	0
36	18	6
36	19	0
36	19	6
36	20	0
36	20	6
36	21	0
36	21	6
36	22	0
36	22	6
36	23	0
36	23	6
36	24	0
36	24	6
36	25	0
36	25	6
36	26	0
36	26	6
36	27	0
36	27	6
36	28	0
36	28	6
36	29	0
36	29	6
36	30	0
36	30	6
36	31	0
36	31	6
36	32	0
36	32	6
36	33	0
36	33	6
36	34	0
36	34	6
36	35	0
36	35	6
36	36	0
36	36	6
36	37	0
36	37	6
36	38	0
36	38	6
36	39	0
36	39	6
36	40	0
36	40	6
36	41	0
36	41	6
36	42	0
36	42	6
36	43	0
36	43	6
36	44	0
36	44	6
36	45	0
36	45	6
36	46	0
36	46	6
36	47	0
36	47	6
36	48	0
36	48	6
36	49	0
36	49	6
36	50	0
36	50	6
36	51	0
36	51	6
36	52	0
36	52	6
36	53	0
36	53	6
36	54	0
36	54	6
36	55	0
36	55	6
36	56	0
36	56	6
36	57	0
36	57	6
36	58	0
36	58	6
36	59	0
36	59	6
36	60	0
36	60	6
36	61	0
36	61	6
36	62	0
36	62	6
36	63	0
36	63	6
36	64	0
36	64	6
36	65	0
36	65	6
36	66	0
36	66	6
36	67	0
36	67	6
36	68	0
36	68	6
36	69	0
36	69	6
36	70	0
36	70	6
36	71	0
36	71	1
36	71	2
36	71	3
36	71	4
36	71	5
36	71	6
37	0	0
37	0	1
37	0	2
37	0	3
37	0	4
37	0	5
37	0	6
37	1	0
37	1	6
37	2	0
37	2	6
37	3	0
37	3	6
37	4	0
37	4	6
37	5	0
37	5	6
37	6	0
37	6	6
37	7	0
37	7	6
37	8	0
37	8	6
37	9	0
37	9	6
37	10	0
37	10	6
37	11	0
37	11	6
37	12	0
37	12	6
37	13	0
37	13	6
37	14	0
37	14	6
37	15	0
37	15	6
37	16	0
37	16	6
37	17	0
37	17	6
37	18	0
37	18	6
37	19	0
37	19	6
37	20	0
37	20	6
37	21	0
37	21	6
37	22	0
37	22	6
37	23	0
37	23	6
37	24	0
37	24	6
37	25	0
37	25	6
37	26	0
37	26	6
37	27	0
37	27	6
37	28	0
37	28	6
37	29	0
37	29	6
37	30	0
37	30	6
37	31	0
37	31	6
37	32	0
37	32	6
37	33	0
37	33	6
37	34	0
37	34	6
37	35	0
37	35	6
37	36	0
37	36	6
37	37	0
37	37	6
37	38	0
37	38	6
37	39	0
37	39	6
37	40	0
37	40	6
37	41	0
37	41	6
37	42	0
37	42	6
37	43	0
37	43	6
37	44	0
37	44	6
37	45	0
37	45	6
37	46	0
37	46	6
37	47	0
37	47	6
37	48	0
37	48	6
37	49	0
37	49	6
37	50	0
37	50	6
37	51	0
37	51	6
37	52	0
37	52	6
37	53	0
37	53	6
37	54	0
37	54	6
37	55	0
37	55	6
37	56	0
37	56	6
37	57	0
37	57	6
37	58	0
37	58	6
37	59	0
37	59	6
37	60	0
37	60	6
37	61	0
37	61	6
37	62	0
37	62	6
37	63	0
37	63	6
37	64	0
37	64	6
37	65	0
37	65	6
37	66	0
37	66	6
37	67	0
37	67	6
37	68	0
37	68	6
37	69	0
37	69	6
37	70	0
37	70	6
37	71	0
37	71	1
37	71	2
37	71	3
37	71	4
37	71	5
37	71	6
38	0	0
38	0	1
38	0	2
38	0	3
38	0	4
38	0	5
38	0	6
38	1	0
38	1	6
38	2	0
38	2	6
38	3	0
38	3	6
38	4	0
38	4	6
38	5	0
38	5	6
38	6	0
38	6	6
38	7	0
38	7	6
38	8	0
38	8	6
38	9	0
38	9	6
38	10	0
38	10	6
38	11	0
38	11	6
38	12	0
38	12	6
38	13	0
38	13	6
38	14	0
38	14	6
38	15	0
38	15	6
38	16	0
38	16	6
38	17	0
38	17	6
38	18	0
38	18	6
38	19	0
38	19	6
38	20	0
38	20	6
38	21	0
38	21	6
38	22	0
38	22	6
38	23	0
38	23	6
38	24	0
38	24	6
38	25	0
38	25	6
38	26	0
38	26	6
38	27	0
38	27	6
38	28	0
38	28	6
38	29	0
38	29	6
38	30	0
38	30	6
38	31	0
38	31	6
38	32	0
38	32	6
38	33	0
38	33	6
38	34	0
38	34	6
38	35	0
38	35	6
38	36	0
38	36	6
38	37	0
38	37	6
38	38	0
38	38	6
38	39	0
38	39	6
38	40	0
38	40	6
38	41	0
38	41	6
38	42	0
38	42	6
38	43	0
38	43	6
38	44	0
38	44	6
38	45	0
38	45	6
38	46	0
38	46	6
38	47	0
38	47	6
38	48	0
38	48	6
38	49	0
38	49	6
38	50	0
38	50	6
38	51	0
38	51	6
38	52	0
38	52	6
38	53	0
38	53	6
38	54	0
38	54	6
38	55	0
38	55	6
38	56	0
38	56	6
38	57	0
38	57	6
38	58	0
38	58	6
38	59	0
38	59	6
38	60	0
38	60	6
38	61	0
38	61	6
38	62	0
38	62	6
38	63	0
38	63	6
38	64	0
38	64	6
38	65	0
38	65	6
38	66	0
38	66	6
38	67	0
38	67	6
38	68	0
38	68	6
38	69	0
38	69	6
38	70	0
38	70	6
38	71	0
38	71	1
38	71	2
38	71	3
38	71	4
38	71	5
38	71	6
39	0	0
39	0	1
39	0	2
39	0	3
39	0	4
39	0	5
39	0	6
39	1	0
39	1	6
39	2	0
39	2	6
39	3	0
39	3	6
39	4	0
39	4	6
39	5	0
39	5	6
39	6	0
39	6	6
39	7	0
39	7	6
39	8	0
39	8	6
39	9	0
39	9	6
39	10	0
39	10	6
39	11	0
39	11	6
39	12	0
39	12	6
39	13	0
39	13	6
39	14	0
39	14	6
39	15	0
39	15	6
39	16	0
39	16	6
39	17	0
39	17	6
39	18	0
39	18	6
39	19	0
39	19	6
39	20	0
39	20	6
39	21	0
39	21	6
39	22	0
39	22	6
39	23	0
39	23	6
39	24	0
39	24	6
39	25	0
39	25	6
39	26	0
39	26	6
39	27	0
39	27	6
39	28	0
39	28	6
39	29	0
39	29	6
39	30	0
39	30	6
39	31	0
39	31	6
39	32	0
39	32	6
39	33	0
39	33	6
39	34	0
39	34	6
39	35	0
39	35	6
39	36	0
39	36	6
39	37	0
39	37	6
39	38	0
39	38	6
39	39	0
39	39	6
39	40	0
39	40	6
39	41	0
39	41	6
39	42	0
39	42	6
39	43	0
39	43	6
39	44	0
39	44	6
39	45	0
39	45	6
39	46	0
39	46	6
39	47	0
39	47	6
39	48	0
39	48	6
39	49	0
39	49	6
39	50	0
39	50	6
39	51	0
39	51	6
39	52	0
39	52	6
39	53	0
39	53	6
39	54	0
39	54	6
39	55	0
39	55	6
39	56	0
39	56	6
39	57	0
39	57	6
39	58	0
39	58	6
39	59	0
39	59	6
39	60	0
39	60	6
39	61	0
39	61	6
39	62	0
39	62	6
39	63	0
39	63	6
39	64	0
39	64	6
39	65	0
39	65	6
39	66	0
39	66	6
39	67	0
39	67	6
39	68	0
39	68	6
39	69	0
39	69	6
39	70	0
39	70	6
39	71	0
39	71	1
39	71	2
39	71	3
39	71	4
39	71	5
39	71	6
40	0	0
40	0	1
40	0	2
40	0	3
40	0	4
40	0	5
40	0	6
40	1	0
40	1	6
40	2	0
40	2	6
40	3	0
40	3	6
40	4	0
40	4	6
40	5	0
40	5	6
40	6	0
40	6	6
40	7	0
40	7	6
40	8	0
40	8	6
40	9	0
40	9	6
40	10	0
40	10	6
40	11	0
40	11	6
40	12	0
40	12	6
40	13	0
40	13	6
40	14	0
40	14	6
40	15	0
40	15	6
40	16	0
40	16	6
40	17	0
40	17	6
40	18	0
40	18	6
40	19	0
40	19	6
40	20	0
40	20	6
40	21	0
40	21	6
40	22	0
40	22	6
40	23	0
40	23	6
40	24	0
40	24	6
40	25	0
40	25	6
40	26	0
40	26	6
40	27	0
40	27	6
40	28	0
40	28	6
40	29	0
40	29	6
40	30	0
40	30	6
40	31	0
40	31	6
40	32	0
40	32	6
40	33	0
40	33	6
40	34	0
40	34	6
40	35	0
40	35	6
40	36	0
40	36	6
40	37	0
40	37	6
40	38	0
40	38	6
40	39	0
40	39	6
40	40	0
40	40	6
40	41	0
40	41	6
40	42	0
40	42	6
40	43	0
40	43	6
40	44	0
40	44	6
40	45	0
40	45	6
40	46	0
40	46	6
40	47	0
40	47	6
40	48	0
40	48	6
40	49	0
40	49	6
40	50	0
40	50	6
40	51	0
40	51	6
40	52	0
40	52	6
40	53	0
40	53	6
40	54	0
40	54	6
40	55	0
40	55	6
40	56	0
40	56	6
40	57	0
40	57	6
40	58	0
40	58	6
40	59	0
40	59	6
40	60	0
40	60	6
40	61	0
40	61	6
40	62	0
40	62	6
40	63	0
40	63	6
40	64	0
40	64	6
40	65	0
40	65	6
40	66	0
40	66	6
40	67	0
40	67	6
40	68	0
40	68	6
40	69	0
40	69	6
40	70	0
40	70	6
40	71	0
40	71	1
40	71	2
40	71	3
40	71	4
40	71	5
40	71	6
41	0	0
41	0	1
41	0	2
41	0	3
41	0	4
41	0	5
41	0	6
41	1	0
41	1	6
41	2	0
41	2	6
41	3	0
41	3	6
41	4	0
41	4	6
41	5	0
41	5	6
41	6	0
41	6	6
41	7	0
41	7	6
41	8	0
41	8	6
41	9	0
41	9	6
41	10	0
41	10	6
41	11	0
41	11	6
41	12	0
41	12	6
41	13	0
41	13	6
41	14	0
41	14	6
41	15	0
41	15	6
41	16	0
41	16	6
41	17	0
41	17	6
41	18	0
41	18	6
41	19	0
41	19	6
41	20	0
41	20	6
41	21	0
41	21	6
41	22	0
41	22	6
41	23	0
41	23	6
41	24	0
41	24	6
41	25	0
41	25	6
41	26	0
41	26	6
41	27	0
41	27	6
41	28	0
41	28	6
41	29	0
41	29	6
41	30	0
41	30	6
41	31	0
41	31	6
41	32	0
41	32	6
41	33	0
41	33	6
41	34	0
41	34	6
41	35	0
41	35	6
41	36	0
41	36	6
41	37	0
41	37	6
41	38	0
41	38	6
41	39	0
41	39	6
41	40	0
41	40	6
41	41	0
41	41	6
41	42	0
41	42	6
41	43	0
41	43	6
41	44	0
41	44	6
41	45	0
41	45	6
41	46	0
41	46	6
41	47	0
41	47	6
41	48	0
41	48	6
41	49	0
41	49	6
41	50	0
41	50	6
41	51	0
41	51	6
41	52	0
41	52	6
41	53	0
41	53	6
41	54	0
41	54	6
41	55	0
41	55	6
41	56	0
41	56	6
41	57	0
41	57	6
41	58	0
41	58	6
41	59	0
41	59	6
41	60	0
41	60	6
41	61	0
41	61	6
41	62	0
41	62	6
41	63	0
41	63	6
41	64	0
41	64	6
41	65	0
41	65	6
41	66	0
41	66	6
41	67	0
41	67	6
41	68	0
41	68	6
41	69	0
41	69	6
41	70	0
41	70	6
41	71	0
41	71	1
41	71	2
41	71	3
41	71	4
41	71	5
41	71	6
42	0	0
42	0	1
42	0	2
42	0	3
42	0	4
42	0	5
42	0	6
42	1	0
42	1	6
42	2	0
42	2	6
42	3	0
42	3	6
42	4	0
42	4	6
42	5	0
42	5	6
42	6	0
42	6	6
42	7	0
42	7	6
42	8	0
42	8	6
42	9	0
42	9	6
42	10	0
42	10	6
42	11	0
42	11	6
42	12	0
42	12	6
42	13	0
42	13	6
42	14	0
42	14	6
42	15	0
42	15	6
42	16	0
42	16	6
42	17	0
42	17	6
42	18	0
42	18	6
42	19	0
42	19	6
42	20	0
42	20	6
42	21	0
42	21	6
42	22	0
42	22	6
42	23	0
42	23	6
42	24	0
42	24	6
42	25	0
42	25	6
42	26	0
42	26	6
42	27	0
42	27	6
42	28	0
42	28	6
42	29	0
42	29	6
42	30	0
42	30	6
42	31	0
42	31	6
42	32	0
42	32	6
42	33	0
42	33	6
42	34	0
42	34	6
42	35	0
42	35	6
42	36	0
42	36	6
42	37	0
42	37	6
42	38	0
42	38	6
42	39	0
42	39	6
42	40	0
42	40	6
42	41	0
42	41	6
42	42	0
42	42	6
42	43	0
42	43	6
42	44	0
42	44	6
42	45	0
42	45	6
42	46	0
42	46	6
42	47	0
42	47	6
42	48	0
42	48	6
42	49	0
42	49	6
42	50	0
42	50	6
42	51	0
42	51	6
42	52	0
42	52	6
42	53	0
42	53	6
42	54	0
42	54	6
42	55	0
42	55	6
42	56	0
42	56	6
42	57	0
42	57	6
42	58	0
42	58	6
42	59	0
42	59	6
42	60	0
42	60	6
42	61	0
42	61	6
42	62	0
42	62	6
42	63	0
42	63	6
42	64	0
42	64	6
42	65	0
42	65	6
42	66	0
42	66	6
42	67	0
42	67	6
42	68	0
42	68	6
42	69	0
42	69	6
42	70	0
42	70	6
42	71	0
42	71	1
42	71	2
42	71	3
42	71	4
42	71	5
42	71	6
43	0	0
43	0	1
43	0	2
43	0	3
43	0	4
43	0	5
43	0	6
43	1	0
43	1	6
43	2	0
43	2	6
43	3	0
43	3	6
43	4	0
43	4	6
43	5	0
43	5	6
43	6	0
43	6	6
43	7	0
43	7	6
43	8	0
43	8	6
