x,y,z,type
-70,-70,-10,epithelial
-70,-50,-10,epithelial
-70,-30,-10,epithelial
-70,-10,-10,epithelial
-70,10,-10,epithelial
-70,30,-10,epithelial
-70,50,-10,epithelial
-70,70,-10,epithelial
-70,90,-10,epithelial
-70,110,-10,epithelial
-70,130,-10,epithelial
-70,150,-10,epithelial
-70,170,-10,epithelial
-70,190,-10,epithelial
-70,210,-10,epithelial
-70,230,-10,epithelial
-70,250,-10,epithelial
-70,270,-10,epithelial
-70,290,-10,epithelial
-70,310,-10,epithelial
-70,330,-10,epithelial
-70,350,-10,epithelial
-70,370,-10,epithelial
-70,390,-10,epithelial
-70,410,-10,epithelial
-70,430,-10,epithelial
-70,450,-10,epithelial
-70,470,-10,epithelial
-70,490,-10,epithelial
-70,510,-10,epithelial
-70,530,-10,epithelial
-70,550,-10,epithelial
-70,570,-10,epithelial
-70,590,-10,epithelial
-70,610,-10,epithelial
-70,630,-10,epithelial
-70,650,-10,epithelial
-70,670,-10,epithelial
-50,-670,-10,epithelial
-50,-650,-10,epithelial
-50,-630,-10,epithelial
-50,-610,-10,epithelial
-50,-590,-10,epithelial
-50,-570,-10,epithelial
-50,-550,-10,epithelial
-50,-530,-10,epithelial
-50,-510,-10,epithelial
-50,-490,-10,epithelial
-50,-470,-10,epithelial
-50,-450,-10,epithelial
-50,-430,-10,epithelial
-50,-410,-10,epithelial
-50,-390,-10,epithelial
-50,-370,-10,epithelial
-50,-350,-10,epithelial
-50,-330,-10,epithelial
-50,-310,-10,epithelial
-50,-290,-10,epithelial
-50,-270,-10,epithelial
-50,-250,-10,epithelial
-50,-230,-10,epithelial
-50,-210,-10,epithelial
-50,-190,-10,epithelial
-50,-170,-10,epithelial
-50,-150,-10,epithelial
-50,-130,-10,epithelial
-50,-110,-10,epithelial
-50,-90,-10,epithelial
-50,-70,-10,epithelial
-50,30,-10,epithelial
-50,50,-10,epithelial
-50,70,-10,epithelial
-50,90,-10,epithelial
-50,110,-10,epithelial
-50,130,-10,epithelial
-50,150,-10,epithelial
-50,170,-10,epithelial
-50,190,-10,epithelial
-50,210,-10,epithelial
-50,230,-10,epithelial
-50,250,-10,epithelial
-50,270,-10,epithelial
-50,290,-10,epithelial
-50,310,-10,epithelial
-50,330,-10,epithelial
-50,350,-10,epithelial
-50,370,-10,epithelial
-50,390,-10,epithelial
-50,410,-10,epithelial
-50,430,-10,epithelial
-50,450,-10,epithelial
-50,470,-10,epithelial
-50,490,-10,epithelial
-50,510,-10,epithelial
-50,530,-10,epithelial
-50,550,-10,epithelial
-50,570,-10,epithelial
-50,590,-10,epithelial
-50,610,-10,epithelial
-50,630,-10,epithelial
-50,650,-10,epithelial
-50,670,-10,epithelial
-30,-670,-10,epithelial
-30,-650,-10,epithelial
-30,-630,-10,epithelial
-30,-610,-10,epithelial
-30,-590,-10,epithelial
-30,-570,-10,epithelial
-30,-550,-10,epithelial
-30,-530,-10,epithelial
-30,-510,-10,epithelial
-30,-490,-10,epithelial
-30,-470,-10,epithelial
-30,-450,-10,epithelial
-30,-430,-10,epithelial
-30,-410,-10,epithelial
-30,-390,-10,epithelial
-30,-370,-10,epithelial
-30,-350,-10,epithelial
-30,-330,-10,epithelial
-30,-310,-10,epithelial
-30,-290,-10,epithelial
-30,-270,-10,epithelial
-30,-250,-10,epithelial
-30,-230,-10,epithelial
-30,-210,-10,epithelial
-30,-190,-10,epithelial
-30,-170,-10,epithelial
-30,-150,-10,epithelial
-30,-130,-10,epithelial
-30,-110,-10,epithelial
-30,-90,-10,epithelial
-30,-70,-10,epithelial
-30,30,-10,epithelial
-30,50,-10,epithelial
-30,70,-10,epithelial
-30,90,-10,epithelial
-30,110,-10,epithelial
-30,130,-10,epithelial
-30,150,-10,epithelial
-30,170,-10,epithelial
-30,190,-10,epithelial
-30,210,-10,epithelial
-30,230,-10,epithelial
-30,250,-10,epithelial
-30,270,-10,epithelial
-30,290,-10,epithelial
-30,310,-10,epithelial
-30,330,-10,epithelial
-30,350,-10,epithelial
-30,370,-10,epithelial
-30,390,-10,epithelial
-30,410,-10,epithelial
-30,430,-10,epithelial
-30,450,-10,epithelial
-30,470,-10,epithelial
-30,490,-10,epithelial
-30,510,-10,epithelial
-30,530,-10,epithelial
-30,550,-10,epithelial
-30,570,-10,epithelial
-30,590,-10,epithelial
-30,610,-10,epithelial
-30,630,-10,epithelial
-30,650,-10,epithelial
-30,670,-10,epithelial
-10,-670,-10,epithelial
-10,-650,-10,epithelial
-10,-630,-10,epithelial
-10,-610,-10,epithelial
-10,-590,-10,epithelial
-10,-570,-10,epithelial
-10,-550,-10,epithelial
-10,-530,-10,epithelial
-10,-510,-10,epithelial
-10,-490,-10,epithelial
-10,-470,-10,epithelial
-10,-450,-10,epithelial
-10,-430,-10,epithelial
-10,-410,-10,epithelial
-10,-390,-10,epithelial
-10,-370,-10,epithelial
-10,-350,-10,epithelial
-10,-330,-10,epithelial
-10,-310,-10,epithelial
-10,-290,-10,epithelial
-10,-270,-10,epithelial
-10,-250,-10,epithelial
-10,-230,-10,epithelial
-10,-210,-10,epithelial
-10,-190,-10,epithelial
-10,-170,-10,epithelial
-10,-150,-10,epithelial
-10,-130,-10,epithelial
-10,-110,-10,epithelial
-10,-90,-10,epithelial
-10,-70,-10,epithelial
-10,30,-10,epithelial
-10,50,-10,epithelial
-10,70,-10,epithelial
-10,90,-10,epithelial
-10,110,-10,epithelial
-10,130,-10,epithelial
-10,150,-10,epithelial
-10,170,-10,epithelial
-10,190,-10,epithelial
-10,210,-10,epithelial
-10,230,-10,epithelial
-10,250,-10,epithelial
-10,270,-10,epithelial
-10,290,-10,epithelial
-10,310,-10,epithelial
-10,330,-10,epithelial
-10,350,-10,epithelial
-10,370,-10,epithelial
-10,390,-10,epithelial
-10,410,-10,epithelial
-10,430,-10,epithelial
-10,450,-10,epithelial
-10,470,-10,epithelial
-10,490,-10,epithelial
-10,510,-10,epithelial
-10,530,-10,epithelial
-10,550,-10,epithelial
-10,570,-10,epithelial
-10,590,-10,epithelial
-10,610,-10,epithelial
-10,630,-10,epithelial
-10,650,-10,epithelial
-10,670,-10,epithelial
10,-670,-10,epithelial
10,-650,-10,epithelial
10,-630,-10,epithelial
10,-610,-10,epithelial
10,-590,-10,epithelial
10,-570,-10,epithelial
10,-550,-10,epithelial
10,-530,-10,epithelial
10,-510,-10,epithelial
10,-490,-10,epithelial
10,-470,-10,epithelial
10,-450,-10,epithelial
10,-430,-10,epithelial
10,-410,-10,epithelial
10,-390,-10,epithelial
10,-370,-10,epithelial
10,-350,-10,epithelial
10,-330,-10,epithelial
10,-310,-10,epithelial
10,-290,-10,epithelial
10,-270,-10,epithelial
10,-250,-10,epithelial
10,-230,-10,epithelial
10,-210,-10,epithelial
10,-190,-10,epithelial
10,-170,-10,epithelial
10,-150,-10,epithelial
10,-130,-10,epithelial
10,-110,-10,epithelial
10,-90,-10,epithelial
10,-70,-10,epithelial
10,30,-10,epithelial
10,50,-10,epithelial
10,70,-10,epithelial
10,90,-10,epithelial
10,110,-10,epithelial
10,130,-10,epithelial
10,150,-10,epithelial
10,170,-10,epithelial
10,190,-10,epithelial
10,210,-10,epithelial
10,230,-10,epithelial
10,250,-10,epithelial
10,270,-10,epithelial
10,290,-10,epithelial
10,310,-10,epithelial
10,330,-10,epithelial
10,350,-10,epithelial
10,370,-10,epithelial
10,390,-10,epithelial
10,410,-10,epithelial
10,430,-10,epithelial
10,450,-10,epithelial
10,470,-10,epithelial
10,490,-10,epithelial
10,510,-10,epithelial
10,530,-10,epithelial
10,550,-10,epithelial
10,570,-10,epithelial
10,590,-10,epithelial
10,610,-10,epithelial
10,630,-10,epithelial
10,650,-10,epithelial
10,670,-10,epithelial
30,-670,-10,epithelial
30,-650,-10,epithelial
30,-630,-10,epithelial
30,-610,-10,epithelial
30,-590,-10,epithelial
30,-570,-10,epithelial
30,-550,-10,epithelial
30,-530,-10,epithelial
30,-510,-10,epithelial
30,-490,-10,epithelial
30,-470,-10,epithelial
30,-450,-10,epithelial
30,-430,-10,epithelial
30,-410,-10,epithelial
30,-390,-10,epithelial
30,-370,-10,epithelial
30,-350,-10,epithelial
30,-330,-10,epithelial
30,-310,-10,epithelial
30,-290,-10,epithelial
30,-270,-10,epithelial
30,-250,-10,epithelial
30,-230,-10,epithelial
30,-210,-10,epithelial
30,-190,-10,epithelial
30,-170,-10,epithelial
30,-150,-10,epithelial
30,-130,-10,epithelial
30,-110,-10,epithelial
30,-90,-10,epithelial
30,-70,-10,epithelial
30,-50,-10,epithelial
30,-30,-10,epithelial
30,-10,-10,epithelial
30,10,-10,epithelial
30,30,-10,epithelial
30,50,-10,epithelial
30,70,-10,epithelial
30,90,-10,epithelial
30,110,-10,epithelial
30,130,-10,epithelial
30,150,-10,epithelial
30,170,-10,epithelial
30,190,-10,epithelial
30,210,-10,epithelial
30,230,-10,epithelial
30,250,-10,epithelial
30,270,-10,epithelial
30,290,-10,epithelial
30,310,-10,epithelial
30,330,-10,epithelial
30,350,-10,epithelial
30,370,-10,epithelial
30,390,-10,epithelial
30,410,-10,epithelial
30,430,-10,epithelial
30,450,-10,epithelial
30,470,-10,epithelial
30,490,-10,epithelial
30,510,-10,epithelial
30,530,-10,epithelial
30,550,-10,epithelial
30,570,-10,epithelial
30,590,-10,epithelial
30,610,-10,epithelial
30,630,-10,epithelial
30,650,-10,epithelial
30,670,-10,epithelial
50,-670,-10,epithelial
50,-650,-10,epithelial
50,-630,-10,epithelial
50,-610,-10,epithelial
50,-590,-10,epithelial
50,-570,-10,epithelial
50,-550,-10,epithelial
50,-530,-10,epithelial
50,-510,-10,epithelial
50,-490,-10,epithelial
50,-470,-10,epithelial
50,-450,-10,epithelial
50,-430,-10,epithelial
50,-410,-10,epithelial
50,-390,-10,epithelial
50,-370,-10,epithelial
50,-350,-10,epithelial
50,-330,-10,epithelial
50,-310,-10,epithelial
50,-290,-10,epithelial
50,-270,-10,epithelial
50,-250,-10,epithelial
50,-230,-10,epithelial
50,-210,-10,epithelial
50,-190,-10,epithelial
50,-170,-10,epithelial
50,-150,-10,epithelial
50,-130,-10,epithelial
50,-110,-10,epithelial
50,-90,-10,epithelial
50,-70,-10,epithelial
50,-50,-10,epithelial
50,-30,-10,epithelial
50,-10,-10,epithelial
50,10,-10,epithelial
50,30,-10,epithelial
50,50,-10,epithelial
50,70,-10,epithelial
50,90,-10,epithelial
50,110,-10,epithelial
50,130,-10,epithelial
50,150,-10,epithelial
50,170,-10,epithelial
50,190,-10,epithelial
50,210,-10,epithelial
50,230,-10,epithelial
50,250,-10,epithelial
50,270,-10,epithelial
50,290,-10,epithelial
50,310,-10,epithelial
50,330,-10,epithelial
50,350,-10,epithelial
50,370,-10,epithelial
50,390,-10,epithelial
50,410,-10,epithelial
50,430,-10,epithelial
50,450,-10,epithelial
50,470,-10,epithelial
50,490,-10,epithelial
50,510,-10,epithelial
50,530,-10,epithelial
50,550,-10,epithelial
50,570,-10,epithelial
50,590,-10,epithelial
50,610,-10,epithelial
50,630,-10,epithelial
50,650,-10,epithelial
50,670,-10,epithelial
70,-670,-10,epithelial
70,-650,-10,epithelial
70,-630,-10,epithelial
70,-610,-10,epithelial
70,-590,-10,epithelial
70,-570,-10,epithelial
70,-550,-10,epithelial
70,-530,-10,epithelial
70,-510,-10,epithelial
70,-490,-10,epithelial
70,-470,-10,epithelial
70,-450,-10,epithelial
70,-430,-10,epithelial
70,-410,-10,epithelial
70,-390,-10,epithelial
70,-370,-10,epithelial
70,-350,-10,epithelial
70,-330,-10,epithelial
70,-310,-10,epithelial
70,-290,-10,epithelial
70,-270,-10,epithelial
70,-250,-10,epithelial
70,-230,-10,epithelial
70,-210,-10,epithelial
70,-190,-10,epithelial
70,-170,-10,epithelial
70,-150,-10,epithelial
70,-130,-10,epithelial
70,-110,-10,epithelial
70,-90,-10,epithelial
70,-70,-10,epithelial
70,-50,-10,epithelial
70,-30,-10,epithelial
70,-10,-10,epithelial
70,10,-10,epithelial
70,30,-10,epithelial
70,50,-10,epithelial
70,70,-10,epithelial
70,90,-10,epithelial
70,110,-10,epithelial
70,130,-10,epithelial
70,150,-10,epithelial
70,170,-10,epithelial
70,190,-10,epithelial
70,210,-10,epithelial
70,230,-10,epithelial
70,250,-10,epithelial
70,270,-10,epithelial
70,290,-10,epithelial
70,310,-10,epithelial
70,330,-10,epithelial
70,350,-10,epithelial
70,370,-10,epithelial
70,390,-10,epithelial
70,410,-10,epithelial
70,430,-10,epithelial
70,450,-10,epithelial
70,470,-10,epithelial
70,490,-10,epithelial
70,510,-10,epithelial
70,530,-10,epithelial
70,550,-10,epithelial
70,570,-10,epithelial
70,590,-10,epithelial
70,610,-10,epithelial
70,630,-10,epithelial
70,650,-10,epithelial
70,670,-10,epithelial
90,-670,-10,epithelial
90,-650,-10,epithelial
90,-630,-10,epithelial
90,-610,-10,epithelial
90,-590,-10,epithelial
90,-570,-10,epithelial
90,-550,-10,epithelial
90,-530,-10,epithelial
90,-510,-10,epithelial
90,-490,-10,epithelial
90,-470,-10,epithelial
90,-450,-10,epithelial
90,-430,-10,epithelial
90,-410,-10,epithelial
90,-390,-10,epithelial
90,-370,-10,epithelial
90,-350,-10,epithelial
90,-330,-10,epithelial
90,-310,-10,epithelial
90,-290,-10,epithelial
90,-270,-10,epithelial
90,-250,-10,epithelial
90,-230,-10,epithelial
90,-210,-10,epithelial
90,-190,-10,epithelial
90,-170,-10,epithelial
90,-150,-10,epithelial
90,-130,-10,epithelial
90,-110,-10,epithelial
90,-90,-10,epithelial
90,-70,-10,epithelial
90,-50,-10,epithelial
90,-30,-10,epithelial
90,-10,-10,epithelial
90,10,-10,epithelial
90,30,-10,epithelial
90,50,-10,epithelial
90,70,-10,epithelial
90,90,-10,epithelial
90,110,-10,epithelial
90,130,-10,epithelial
90,150,-10,epithelial
90,170,-10,epithelial
90,190,-10,epithelial
90,210,-10,epithelial
90,230,-10,epithelial
90,250,-10,epithelial
90,270,-10,epithelial
90,290,-10,epithelial
90,310,-10,epithelial
90,330,-10,epithelial
90,350,-10,epithelial
90,370,-10,epithelial
90,390,-10,epithelial
90,410,-10,epithelial
90,430,-10,epithelial
90,450,-10,epithelial
90,470,-10,epithelial
90,490,-10,epithelial
90,510,-10,epithelial
90,530,-10,epithelial
90,550,-10,epithelial
90,570,-10,epithelial
90,590,-10,epithelial
90,610,-10,epithelial
90,630,-10,epithelial
90,650,-10,epithelial
90,670,-10,epithelial
110,-670,-10,epithelial
110,-650,-10,epithelial
110,-630,-10,epithelial
110,-610,-10,epithelial
110,-590,-10,epithelial
110,-570,-10,epithelial
110,-550,-10,epithelial
110,-530,-10,epithelial
110,-510,-10,epithelial
110,-490,-10,epithelial
110,-470,-10,epithelial
110,-450,-10,epithelial
110,-430,-10,epithelial
110,-410,-10,epithelial
110,-390,-10,epithelial
110,-370,-10,epithelial
110,-350,-10,epithelial
110,-330,-10,epithelial
110,-310,-10,epithelial
110,-290,-10,epithelial
110,-270,-10,epithelial
110,-250,-10,epithelial
110,-230,-10,epithelial
110,-210,-10,epithelial
110,-190,-10,epithelial
110,-170,-10,epithelial
110,-150,-10,epithelial
110,-130,-10,epithelial
110,-110,-10,epithelial
110,-90,-10,epithelial
110,-70,-10,epithelial
110,-50,-10,epithelial
110,-30,-10,epithelial
110,-10,-10,epithelial
110,10,-10,epithelial
110,30,-10,epithelial
110,50,-10,epithelial
110,70,-10,epithelial
110,90,-10,epithelial
110,110,-10,epithelial
110,130,-10,epithelial
110,150,-10,epithelial
110,170,-10,epithelial
110,190,-10,epithelial
110,210,-10,epithelial
110,230,-10,epithelial
110,250,-10,epithelial
110,270,-10,epithelial
110,290,-10,epithelial
110,310,-10,epithelial
110,330,-10,epithelial
110,350,-10,epithelial
110,370,-10,epithelial
110,390,-10,epithelial
110,410,-10,epithelial
110,430,-10,epithelial
110,450,-10,epithelial
110,470,-10,epithelial
110,490,-10,epithelial
110,510,-10,epithelial
110,530,-10,epithelial
110,550,-10,epithelial
110,570,-10,epithelial
110,590,-10,epithelial
110,610,-10,epithelial
110,630,-10,epithelial
110,650,-10,epithelial
110,670,-10,epithelial
130,-670,-10,epithelial
130,-650,-10,epithelial
130,-630,-10,epithelial
130,-610,-10,epithelial
130,-590,-10,epithelial
130,-570,-10,epithelial
130,-550,-10,epithelial
130,-530,-10,epithelial
130,-510,-10,epithelial
130,-490,-10,epithelial
130,-470,-10,epithelial
130,-450,-10,epithelial
130,-430,-10,epithelial
130,-410,-10,epithelial
130,-390,-10,epithelial
130,-370,-10,epithelial
130,-350,-10,epithelial
130,-330,-10,epithelial
130,-310,-10,epithelial
130,-290,-10,epithelial
130,-270,-10,epithelial
130,-250,-10,epithelial
130,-230,-10,epithelial
130,-210,-10,epithelial
130,-190,-10,epithelial
130,-170,-10,epithelial
130,-150,-10,epithelial
130,-130,-10,epithelial
130,-110,-10,epithelial
130,-90,-10,epithelial
130,-70,-10,epithelial
130,-50,-10,epithelial
130,-30,-10,epithelial
130,-10,-10,epithelial
130,10,-10,epithelial
130,30,-10,epithelial
130,50,-10,epithelial
130,70,-10,epithelial
130,90,-10,epithelial
130,110,-10,epithelial
130,130,-10,epithelial
130,150,-10,epithelial
130,170,-10,epithelial
130,190,-10,epithelial
130,210,-10,epithelial
130,230,-10,epithelial
130,250,-10,epithelial
130,270,-10,epithelial
130,290,-10,epithelial
130,310,-10,epithelial
130,330,-10,epithelial
130,350,-10,epithelial
130,370,-10,epithelial
130,390,-10,epithelial
130,410,-10,epithelial
130,430,-10,epithelial
130,450,-10,epithelial
130,470,-10,epithelial
130,490,-10,epithelial
130,510,-10,epithelial
130,530,-10,epithelial
130,550,-10,epithelial
130,570,-10,epithelial
130,590,-10,epithelial
130,610,-10,epithelial
130,630,-10,epithelial
130,650,-10,epithelial
130,670,-10,epithelial
150,-670,-10,epithelial
150,-650,-10,epithelial
150,-630,-10,epithelial
150,-610,-10,epithelial
150,-590,-10,epithelial
150,-570,-10,epithelial
150,-550,-10,epithelial
150,-530,-10,epithelial
150,-510,-10,epithelial
150,-490,-10,epithelial
150,-470,-10,epithelial
150,-450,-10,epithelial
150,-430,-10,epithelial
150,-410,-10,epithelial
150,-390,-10,epithelial
150,-370,-10,epithelial
150,-350,-10,epithelial
150,-330,-10,epithelial
150,-310,-10,epithelial
150,-290,-10,epithelial
150,-270,-10,epithelial
150,-250,-10,epithelial
150,-230,-10,epithelial
150,-210,-10,epithelial
150,-190,-10,epithelial
150,-170,-10,epithelial
150,-150,-10,epithelial
150,-130,-10,epithelial
150,-110,-10,epithelial
150,-90,-10,epithelial
150,-70,-10,epithelial
150,-50,-10,epithelial
150,-30,-10,epithelial
150,-10,-10,epithelial
150,10,-10,epithelial
150,30,-10,epithelial
150,50,-10,epithelial
150,70,-10,epithelial
150,90,-10,epithelial
150,110,-10,epithelial
150,130,-10,epithelial
150,150,-10,epithelial
150,170,-10,epithelial
150,190,-10,epithelial
150,210,-10,epithelial
150,230,-10,epithelial
150,250,-10,epithelial
150,270,-10,epithelial
150,290,-10,epithelial
150,310,-10,epithelial
150,330,-10,epithelial
150,350,-10,epithelial
150,370,-10,epithelial
150,390,-10,epithelial
150,410,-10,epithelial
150,430,-10,epithelial
150,450,-10,epithelial
150,470,-10,epithelial
150,490,-10,epithelial
150,510,-10,epithelial
150,530,-10,epithelial
150,550,-10,epithelial
150,570,-10,epithelial
150,590,-10,epithelial
150,610,-10,epithelial
150,630,-10,epithelial
150,650,-10,epithelial
150,670,-10,epithelial
170,-670,-10,epithelial
170,-650,-10,epithelial
170,-630,-10,epithelial
170,-610,-10,epithelial
170,-590,-10,epithelial
170,-570,-10,epithelial
170,-550,-10,epithelial
170,-530,-10,epithelial
170,-510,-10,epithelial
170,-490,-10,epithelial
170,-470,-10,epithelial
170,-450,-10,epithelial
170,-430,-10,epithelial
170,-410,-10,epithelial
170,-390,-10,epithelial
170,-370,-10,epithelial
170,-350,-10,epithelial
170,-330,-10,epithelial
170,-310,-10,epithelial
170,-290,-10,epithelial
170,-270,-10,epithelial
170,-250,-10,epithelial
170,-230,-10,epithelial
170,-210,-10,epithelial
170,-190,-10,epithelial
170,-170,-10,epithelial
170,-150,-10,epithelial
170,-130,-10,epithelial
170,-110,-10,epithelial
170,-90,-10,epithelial
170,-70,-10,epithelial
170,-50,-10,epithelial
170,-30,-10,epithelial
170,-10,-10,epithelial
170,10,-10,epithelial
170,30,-10,epithelial
170,50,-10,epithelial
170,70,-10,epithelial
170,90,-10,epithelial
170,110,-10,epithelial
170,130,-10,epithelial
170,150,-10,epithelial
170,170,-10,epithelial
170,190,-10,epithelial
170,210,-10,epithelial
170,230,-10,epithelial
170,250,-10,epithelial
170,270,-10,epithelial
170,290,-10,epithelial
170,310,-10,epithelial
170,330,-10,epithelial
170,350,-10,epithelial
170,370,-10,epithelial
170,390,-10,epithelial
170,410,-10,epithelial
170,430,-10,epithelial
170,450,-10,epithelial
170,470,-10,epithelial
170,490,-10,epithelial
170,510,-10,epithelial
170,530,-10,epithelial
170,550,-10,epithelial
170,570,-10,epithelial
170,590,-10,epithelial
170,610,-10,epithelial
170,630,-10,epithelial
170,650,-10,epithelial
170,670,-10,epithelial
190,-670,-10,epithelial
190,-650,-10,epithelial
190,-630,-10,epithelial
190,-610,-10,epithelial
190,-590,-10,epithelial
190,-570,-10,epithelial
190,-550,-10,epithelial
190,-530,-10,epithelial
190,-510,-10,epithelial
190,-490,-10,epithelial
190,-470,-10,epithelial
190,-450,-10,epithelial
190,-430,-10,epithelial
190,-410,-10,epithelial
190,-390,-10,epithelial
190,-370,-10,epithelial
190,-350,-10,epithelial
190,-330,-10,epithelial
190,-310,-10,epithelial
190,-290,-10,epithelial
190,-270,-10,epithelial
190,-250,-10,epithelial
190,-230,-10,epithelial
190,-210,-10,epithelial
190,-190,-10,epithelial
190,-170,-10,epithelial
190,-150,-10,epithelial
190,-130,-10,epithelial
190,-110,-10,epithelial
190,-90,-10,epithelial
190,-70,-10,epithelial
190,-50,-10,epithelial
190,-30,-10,epithelial
190,-10,-10,epithelial
190,10,-10,epithelial
190,30,-10,epithelial
190,50,-10,epithelial
190,70,-10,epithelial
190,90,-10,epithelial
190,110,-10,epithelial
190,130,-10,epithelial
190,150,-10,epithelial
190,170,-10,epithelial
190,190,-10,epithelial
190,210,-10,epithelial
190,230,-10,epithelial
190,250,-10,epithelial
190,270,-10,epithelial
190,290,-10,epithelial
190,310,-10,epithelial
190,330,-10,epithelial
190,350,-10,epithelial
190,370,-10,epithelial
190,390,-10,epithelial
190,410,-10,epithelial
190,430,-10,epithelial
190,450,-10,epithelial
190,470,-10,epithelial
190,490,-10,epithelial
190,510,-10,epithelial
190,530,-10,epithelial
190,550,-10,epithelial
190,570,-10,epithelial
190,590,-10,epithelial
190,610,-10,epithelial
190,630,-10,epithelial
190,650,-10,epithelial
190,670,-10,epithelial
210,-670,-10,epithelial
210,-650,-10,epithelial
210,-630,-10,epithelial
210,-610,-10,epithelial
210,-590,-10,epithelial
210,-570,-10,epithelial
210,-550,-10,epithelial
210,-530,-10,epithelial
210,-510,-10,epithelial
210,-490,-10,epithelial
210,-470,-10,epithelial
210,-450,-10,epithelial
210,-430,-10,epithelial
210,-410,-10,epithelial
210,-390,-10,epithelial
210,-370,-10,epithelial
210,-350,-10,epithelial
210,-330,-10,epithelial
210,-310,-10,epithelial
210,-290,-10,epithelial
210,-270,-10,epithelial
210,-250,-10,epithelial
210,-230,-10,epithelial
210,-210,-10,epithelial
210,-190,-10,epithelial
210,-170,-10,epithelial
210,-150,-10,epithelial
210,-130,-10,epithelial
210,-110,-10,epithelial
210,-90,-10,epithelial
210,-70,-10,epithelial
210,-50,-10,epithelial
210,-30,-10,epithelial
210,-10,-10,epithelial
210,10,-10,epithelial
210,30,-10,epithelial
210,50,-10,epithelial
210,70,-10,epithelial
210,90,-10,epithelial
210,110,-10,epithelial
210,130,-10,epithelial
210,150,-10,epithelial
210,170,-10,epithelial
210,190,-10,epithelial
210,210,-10,epithelial
210,230,-10,epithelial
210,250,-10,epithelial
210,270,-10,epithelial
210,290,-10,epithelial
210,310,-10,epithelial
210,330,-10,epithelial
210,350,-10,epithelial
210,370,-10,epithelial
210,390,-10,epithelial
210,410,-10,epithelial
210,430,-10,epithelial
210,450,-10,epithelial
210,470,-10,epithelial
210,490,-10,epithelial
210,510,-10,epithelial
210,530,-10,epithelial
210,550,-10,epithelial
210,570,-10,epithelial
210,590,-10,epithelial
210,610,-10,epithelial
210,630,-10,epithelial
210,650,-10,epithelial
210,670,-10,epithelial
230,-670,-10,epithelial
230,-650,-10,epithelial
230,-630,-10,epithelial
230,-610,-10,epithelial
230,-590,-10,epithelial
230,-570,-10,epithelial
230,-550,-10,epithelial
230,-530,-10,epithelial
230,-510,-10,epithelial
230,-490,-10,epithelial
230,-470,-10,epithelial
230,-450,-10,epithelial
230,-430,-10,epithelial
230,-410,-10,epithelial
230,-390,-10,epithelial
230,-370,-10,epithelial
230,-350,-10,epithelial
230,-330,-10,epithelial
230,-310,-10,epithelial
230,-290,-10,epithelial
230,-270,-10,epithelial
230,-250,-10,epithelial
230,-230,-10,epithelial
230,-210,-10,epithelial
230,-190,-10,epithelial
230,-170,-10,epithelial
230,-150,-10,epithelial
230,-130,-10,epithelial
230,-110,-10,epithelial
230,-90,-10,epithelial
230,-70,-10,epithelial
230,-50,-10,epithelial
230,-30,-10,epithelial
230,-10,-10,epithelial
230,10,-10,epithelial
230,30,-10,epithelial
230,50,-10,epithelial
230,70,-10,epithelial
230,90,-10,epithelial
230,110,-10,epithelial
230,130,-10,epithelial
230,150,-10,epithelial
230,170,-10,epithelial
230,190,-10,epithelial
230,210,-10,epithelial
230,230,-10,epithelial
230,250,-10,epithelial
230,270,-10,epithelial
230,290,-10,epithelial
230,310,-10,epithelial
230,330,-10,epithelial
230,350,-10,epithelial
230,370,-10,epithelial
230,390,-10,epithelial
230,410,-10,epithelial
230,430,-10,epithelial
230,450,-10,epithelial
230,470,-10,epithelial
230,490,-10,epithelial
230,510,-10,epithelial
230,530,-10,epithelial
230,550,-10,epithelial
230,570,-10,epithelial
230,590,-10,epithelial
230,610,-10,epithelial
230,630,-10,epithelial
230,650,-10,epithelial
230,670,-10,epithelial
250,-670,-10,epithelial
250,-650,-10,epithelial
250,-630,-10,epithelial
250,-610,-10,epithelial
250,-590,-10,epithelial
250,-570,-10,epithelial
250,-550,-10,epithelial
250,-530,-10,epithelial
250,-510,-10,epithelial
250,-490,-10,epithelial
250,-470,-10,epithelial
250,-450,-10,epithelial
250,-430,-10,epithelial
250,-410,-10,epithelial
250,-390,-10,epithelial
250,-370,-10,epithelial
250,-350,-10,epithelial
250,-330,-10,epithelial
250,-310,-10,epithelial
250,-290,-10,epithelial
250,-270,-10,epithelial
250,-250,-10,epithelial
250,-230,-10,epithelial
250,-210,-10,epithelial
250,-190,-10,epithelial
250,-170,-10,epithelial
250,-150,-10,epithelial
250,-130,-10,epithelial
250,-110,-10,epithelial
250,-90,-10,epithelial
250,-70,-10,epithelial
250,-50,-10,epithelial
250,-30,-10,epithelial
250,-10,-10,epithelial
250,10,-10,epithelial
250,30,-10,epithelial
250,50,-10,epithelial
250,70,-10,epithelial
250,90,-10,epithelial
250,110,-10,epithelial
250,130,-10,epithelial
250,150,-10,epithelial
250,170,-10,epithelial
250,190,-10,epithelial
250,210,-10,epithelial
250,230,-10,epithelial
250,250,-10,epithelial
250,270,-10,epithelial
250,290,-10,epithelial
250,310,-10,epithelial
250,330,-10,epithelial
250,350,-10,epithelial
250,370,-10,epithelial
250,390,-10,epithelial
250,410,-10,epithelial
250,430,-10,epithelial
250,450,-10,epithelial
250,470,-10,epithelial
250,490,-10,epithelial
250,510,-10,epithelial
